Antecedents,Consequents,Confidence,Lift
"6 RIBBONS RUSTIC CHARM, SET OF 5 PANCAKE DAY MAGNETS",PLASTERS IN TIN WOODLAND ANIMALS,0.8333333333333334,6.044973544973545
"PLASTERS IN TIN WOODLAND ANIMALS, STRAWBERRY CERAMIC TRINKET BOX",6 RIBBONS RUSTIC CHARM,0.8333333333333334,8.102836879432624
"STRAWBERRY CERAMIC TRINKET BOX, 6 RIBBONS RUSTIC CHARM",PLASTERS IN TIN WOODLAND ANIMALS,0.7142857142857143,5.1814058956916105
"REGENCY CAKESTAND 3 TIER, RED  HARMONICA IN BOX",6 RIBBONS RUSTIC CHARM,0.7142857142857143,6.945288753799392
"ROBOT BIRTHDAY CARD, RED  HARMONICA IN BOX",6 RIBBONS RUSTIC CHARM,0.8333333333333334,8.102836879432624
"ROBOT BIRTHDAY CARD, 6 RIBBONS RUSTIC CHARM",RED  HARMONICA IN BOX,0.7142857142857143,15.54421768707483
"RED  HARMONICA IN BOX, 6 RIBBONS RUSTIC CHARM",ROUND SNACK BOXES SET OF4 WOODLAND,0.8888888888888888,3.626984126984127
"RED  HARMONICA IN BOX, SPACEBOY LUNCH BOX",6 RIBBONS RUSTIC CHARM,0.75,7.292553191489362
"RED TOADSTOOL LED NIGHT LIGHT, 6 RIBBONS RUSTIC CHARM",REGENCY CAKESTAND 3 TIER,0.75,5.440476190476191
"REGENCY CAKESTAND 3 TIER, SCANDINAVIAN REDS RIBBONS",6 RIBBONS RUSTIC CHARM,1.0,9.72340425531915
"STRAWBERRY CERAMIC TRINKET BOX, 6 RIBBONS RUSTIC CHARM",REGENCY CAKESTAND 3 TIER,0.7142857142857143,5.1814058956916105
"ROBOT BIRTHDAY CARD, 6 RIBBONS RUSTIC CHARM",ROUND SNACK BOXES SET OF4 WOODLAND,0.8571428571428571,3.497448979591837
"ROBOT BIRTHDAY CARD, 6 RIBBONS RUSTIC CHARM",SPACEBOY BIRTHDAY CARD,0.7142857142857143,14.837662337662337
"SPACEBOY BIRTHDAY CARD, 6 RIBBONS RUSTIC CHARM",ROBOT BIRTHDAY CARD,1.0,30.46666666666667
"ROBOT BIRTHDAY CARD, 6 RIBBONS RUSTIC CHARM",SPACEBOY LUNCH BOX,0.7142857142857143,6.945288753799392
"ROMANTIC PINKS RIBBONS, SCANDINAVIAN REDS RIBBONS",6 RIBBONS RUSTIC CHARM,0.75,7.292553191489362
"ROMANTIC PINKS RIBBONS, 6 RIBBONS RUSTIC CHARM",SCANDINAVIAN REDS RIBBONS,0.8571428571428571,18.653061224489793
"ROUND SNACK BOXES SET OF 4 FRUITS, 6 RIBBONS RUSTIC CHARM",ROUND SNACK BOXES SET OF4 WOODLAND,0.9090909090909091,3.7094155844155843
"SPACEBOY BIRTHDAY CARD, 6 RIBBONS RUSTIC CHARM",ROUND SNACK BOXES SET OF4 WOODLAND,1.0,4.080357142857143
"6 RIBBONS RUSTIC CHARM, SPACEBOY LUNCH BOX",ROUND SNACK BOXES SET OF4 WOODLAND,0.9000000000000001,3.672321428571429
"WOODLAND CHARLOTTE BAG, 6 RIBBONS RUSTIC CHARM",ROUND SNACK BOXES SET OF4 WOODLAND,0.7,2.8562499999999997
"WOODLAND PARTY BAG + STICKER SET, 6 RIBBONS RUSTIC CHARM",ROUND SNACK BOXES SET OF4 WOODLAND,1.0,4.080357142857143
"SET OF 6 RIBBONS VINTAGE CHRISTMAS, SCANDINAVIAN REDS RIBBONS",6 RIBBONS RUSTIC CHARM,0.8333333333333334,8.102836879432624
"SET OF 6 RIBBONS VINTAGE CHRISTMAS, 6 RIBBONS RUSTIC CHARM",SCANDINAVIAN REDS RIBBONS,0.7142857142857143,15.54421768707483
"SET OF 12 MINI LOAF BAKING CASES, 6 RIBBONS RUSTIC CHARM",SET OF 12 FAIRY CAKE BAKING CASES,0.8333333333333334,20.04385964912281
"6 RIBBONS RUSTIC CHARM, SET OF 12 FAIRY CAKE BAKING CASES",SET OF 12 MINI LOAF BAKING CASES,1.0,24.05263157894737
"SET OF 12 MINI LOAF BAKING CASES, 6 RIBBONS RUSTIC CHARM",SET OF 6 SNACK LOAF BAKING CASES,0.8333333333333334,23.802083333333336
"SET OF 6 SNACK LOAF BAKING CASES, 6 RIBBONS RUSTIC CHARM",SET OF 12 MINI LOAF BAKING CASES,1.0,24.05263157894737
"SPACEBOY BIRTHDAY CARD, 6 RIBBONS RUSTIC CHARM",SPACEBOY LUNCH BOX,1.0,9.72340425531915
"ALARM CLOCK BAKELIKE GREEN, ALARM CLOCK BAKELIKE CHOCOLATE",ALARM CLOCK BAKELIKE RED,1.0,21.761904761904763
"ALARM CLOCK BAKELIKE GREEN, ALARM CLOCK BAKELIKE PINK",ALARM CLOCK BAKELIKE RED,0.8,17.40952380952381
"ALARM CLOCK BAKELIKE GREEN, ALARM CLOCK BAKELIKE RED",ALARM CLOCK BAKELIKE PINK,0.7272727272727272,10.386363636363635
"ALARM CLOCK BAKELIKE PINK, ALARM CLOCK BAKELIKE RED",ALARM CLOCK BAKELIKE GREEN,0.7272727272727272,22.157575757575756
"ALARM CLOCK BAKELIKE GREEN, PACK OF 72 RETROSPOT CAKE CASES",ALARM CLOCK BAKELIKE PINK,1.0,14.28125
"ALARM CLOCK BAKELIKE PINK, PACK OF 72 RETROSPOT CAKE CASES",ALARM CLOCK BAKELIKE GREEN,0.8333333333333334,25.388888888888893
"ALARM CLOCK BAKELIKE GREEN, SPACEBOY LUNCH BOX",ALARM CLOCK BAKELIKE PINK,1.0,14.28125
"ALARM CLOCK BAKELIKE PINK, SPACEBOY LUNCH BOX",ALARM CLOCK BAKELIKE GREEN,0.8333333333333334,25.388888888888893
"ALARM CLOCK BAKELIKE GREEN, SPACEBOY LUNCH BOX",ALARM CLOCK BAKELIKE RED,1.0,21.761904761904763
"ALARM CLOCK BAKELIKE ORANGE, ROUND SNACK BOXES SET OF4 WOODLAND",SPACEBOY LUNCH BOX,0.8333333333333334,8.102836879432624
"ALARM CLOCK BAKELIKE ORANGE, SPACEBOY LUNCH BOX",ROUND SNACK BOXES SET OF4 WOODLAND,0.8333333333333334,3.4002976190476195
"ALARM CLOCK BAKELIKE PINK, SPACEBOY LUNCH BOX",ALARM CLOCK BAKELIKE RED,0.8333333333333334,18.134920634920636
"BIG DOUGHNUT FRIDGE MAGNETS, ALARM CLOCK BAKELIKE PINK",JAM MAKING SET PRINTED,0.8333333333333334,9.067460317460318
"BIG DOUGHNUT FRIDGE MAGNETS, JAM MAKING SET PRINTED",ALARM CLOCK BAKELIKE PINK,0.8333333333333334,11.901041666666668
"BIG DOUGHNUT FRIDGE MAGNETS, ALARM CLOCK BAKELIKE PINK",LIPSTICK PEN RED,0.8333333333333334,27.202380952380956
"BIG DOUGHNUT FRIDGE MAGNETS, LIPSTICK PEN RED",ALARM CLOCK BAKELIKE PINK,0.8333333333333334,11.901041666666668
"ALARM CLOCK BAKELIKE PINK, LIPSTICK PEN RED",BIG DOUGHNUT FRIDGE MAGNETS,0.8333333333333334,25.388888888888893
"BIG DOUGHNUT FRIDGE MAGNETS, ALARM CLOCK BAKELIKE PINK",REGENCY CAKESTAND 3 TIER,1.0,7.253968253968254
"BIG DOUGHNUT FRIDGE MAGNETS, REGENCY CAKESTAND 3 TIER",ALARM CLOCK BAKELIKE PINK,0.75,10.7109375
"FUNKY DIVA PEN, ALARM CLOCK BAKELIKE PINK",REGENCY CAKESTAND 3 TIER,0.7142857142857143,5.1814058956916105
"FUNKY DIVA PEN, REGENCY CAKESTAND 3 TIER",ALARM CLOCK BAKELIKE PINK,1.0,14.28125
"ALARM CLOCK BAKELIKE PINK, LIPSTICK PEN RED",JAM MAKING SET PRINTED,0.8333333333333334,9.067460317460318
"JAM MAKING SET PRINTED, LIPSTICK PEN RED",ALARM CLOCK BAKELIKE PINK,0.8333333333333334,11.901041666666668
"ALARM CLOCK BAKELIKE PINK, PANTRY MAGNETIC  SHOPPING LIST",JAM MAKING SET PRINTED,0.75,8.160714285714286
"RED TOADSTOOL LED NIGHT LIGHT, JAM MAKING SET PRINTED",ALARM CLOCK BAKELIKE PINK,0.8571428571428571,12.241071428571429
"ALARM CLOCK BAKELIKE PINK, REGENCY SUGAR BOWL GREEN",JAM MAKING SET PRINTED,0.8333333333333334,9.067460317460318
"JAM MAKING SET PRINTED, REGENCY SUGAR BOWL GREEN",ALARM CLOCK BAKELIKE PINK,1.0,14.28125
"ALARM CLOCK BAKELIKE PINK, SET OF 3 REGENCY CAKE TINS",JAM MAKING SET PRINTED,0.7142857142857143,7.772108843537415
"ALARM CLOCK BAKELIKE PINK, SET OF 5 PANCAKE DAY MAGNETS",JAM MAKING SET PRINTED,0.8333333333333334,9.067460317460318
"JAM MAKING SET PRINTED, SET OF 5 PANCAKE DAY MAGNETS",ALARM CLOCK BAKELIKE PINK,1.0,14.28125
"ALARM CLOCK BAKELIKE PINK, LIPSTICK PEN RED",REGENCY CAKESTAND 3 TIER,1.0,7.253968253968254
"REGENCY CAKESTAND 3 TIER, LIPSTICK PEN RED",ALARM CLOCK BAKELIKE PINK,0.8571428571428571,12.241071428571429
"PLASTERS IN TIN WOODLAND ANIMALS, ALARM CLOCK BAKELIKE PINK",PLASTERS IN TIN CIRCUS PARADE,0.8181818181818182,7.054888507718697
"ALARM CLOCK BAKELIKE PINK, PLASTERS IN TIN CIRCUS PARADE",PLASTERS IN TIN WOODLAND ANIMALS,1.0,7.253968253968254
"ALARM CLOCK BAKELIKE PINK, STRAWBERRY CERAMIC TRINKET BOX",REGENCY CAKESTAND 3 TIER,1.0,7.253968253968254
"ALARM CLOCK BAKELIKE RED, SPACEBOY LUNCH BOX",ROUND SNACK BOXES SET OF4 WOODLAND,0.75,3.060267857142857
"ASSORTED COLOUR MINI CASES, ROUND SNACK BOXES SET OF4 WOODLAND",RED RETROSPOT MINI CASES,0.7142857142857143,10.880952380952381
"ASSORTED COLOUR MINI CASES, RED RETROSPOT MINI CASES",ROUND SNACK BOXES SET OF4 WOODLAND,0.8333333333333334,3.4002976190476195
"BIG DOUGHNUT FRIDGE MAGNETS, JAM MAKING SET PRINTED",REGENCY CAKESTAND 3 TIER,1.0,7.253968253968254
"BIG DOUGHNUT FRIDGE MAGNETS, REGENCY CAKESTAND 3 TIER",JAM MAKING SET PRINTED,0.75,8.160714285714286
"BIG DOUGHNUT FRIDGE MAGNETS, LIPSTICK PEN RED",REGENCY CAKESTAND 3 TIER,0.8333333333333334,6.044973544973545
"REGENCY CAKESTAND 3 TIER, LIPSTICK PEN RED",BIG DOUGHNUT FRIDGE MAGNETS,0.7142857142857143,21.761904761904763
"RED  HARMONICA IN BOX, CARD CIRCUS PARADE",BLUE HARMONICA IN BOX,0.8333333333333334,17.310606060606062
"BLUE HARMONICA IN BOX, CARD CIRCUS PARADE",RED  HARMONICA IN BOX,1.0,21.761904761904763
"BLUE HARMONICA IN BOX, CARD CIRCUS PARADE",ROUND SNACK BOXES SET OF4 WOODLAND,1.0,4.080357142857143
"PLASTERS IN TIN CIRCUS PARADE, BLUE HARMONICA IN BOX",CHILDRENS CUTLERY CIRCUS PARADE,0.7142857142857143,19.201680672268907
"CHILDRENS CUTLERY CIRCUS PARADE, BLUE HARMONICA IN BOX",PLASTERS IN TIN CIRCUS PARADE,0.7142857142857143,6.159029649595688
"CHILDRENS CUTLERY CIRCUS PARADE, BLUE HARMONICA IN BOX",ROUND SNACK BOXES SET OF4 WOODLAND,0.8571428571428571,3.497448979591837
"CHILDRENS CUTLERY DOLLY GIRL, BLUE HARMONICA IN BOX",ROUND SNACK BOXES SET OF4 WOODLAND,1.0,4.080357142857143
"RED  HARMONICA IN BOX, GUMBALL COAT RACK",BLUE HARMONICA IN BOX,0.75,15.579545454545453
"GUMBALL COAT RACK, BLUE HARMONICA IN BOX",RED  HARMONICA IN BOX,0.8571428571428571,18.653061224489793
"REGENCY CAKESTAND 3 TIER, BLUE HARMONICA IN BOX",GUMBALL COAT RACK,0.8571428571428571,11.870129870129869
"GUMBALL COAT RACK, BLUE HARMONICA IN BOX",REGENCY CAKESTAND 3 TIER,0.8571428571428571,6.217687074829931
"GUMBALL COAT RACK, BLUE HARMONICA IN BOX",ROUND SNACK BOXES SET OF4 WOODLAND,0.8571428571428571,3.497448979591837
"GUMBALL COAT RACK, BLUE HARMONICA IN BOX",SPACEBOY LUNCH BOX,0.7142857142857143,6.945288753799392
"PLASTERS IN TIN CIRCUS PARADE, BLUE HARMONICA IN BOX",RED  HARMONICA IN BOX,0.7142857142857143,15.54421768707483
"PLASTERS IN TIN CIRCUS PARADE, BLUE HARMONICA IN BOX",ROUND SNACK BOXES SET OF4 WOODLAND,0.7142857142857143,2.914540816326531
"REGENCY CAKESTAND 3 TIER, RED  HARMONICA IN BOX",BLUE HARMONICA IN BOX,0.8571428571428571,17.805194805194805
"REGENCY CAKESTAND 3 TIER, BLUE HARMONICA IN BOX",RED  HARMONICA IN BOX,0.8571428571428571,18.653061224489793
"RED  HARMONICA IN BOX, SPACEBOY LUNCH BOX",BLUE HARMONICA IN BOX,0.75,15.579545454545453
"BLUE HARMONICA IN BOX, SPACEBOY LUNCH BOX",RED  HARMONICA IN BOX,0.75,16.321428571428573
"REGENCY CAKESTAND 3 TIER, BLUE HARMONICA IN BOX",ROUND SNACK BOXES SET OF4 WOODLAND,0.7142857142857143,2.914540816326531
"REGENCY CAKESTAND 3 TIER, BLUE HARMONICA IN BOX",SPACEBOY LUNCH BOX,0.7142857142857143,6.945288753799392
"ROUND SNACK BOXES SET OF 4 FRUITS, BLUE HARMONICA IN BOX",ROUND SNACK BOXES SET OF4 WOODLAND,1.0,4.080357142857143
"BLUE HARMONICA IN BOX, SPACEBOY LUNCH BOX",ROUND SNACK BOXES SET OF4 WOODLAND,0.875,3.5703125
"WOODLAND CHARLOTTE BAG, BLUE HARMONICA IN BOX",ROUND SNACK BOXES SET OF4 WOODLAND,0.8888888888888888,3.626984126984127
"WOODLAND PARTY BAG + STICKER SET, BLUE HARMONICA IN BOX",ROUND SNACK BOXES SET OF4 WOODLAND,0.8333333333333334,3.4002976190476195
"BLUE POLKADOT BOWL, BLUE POLKADOT PLATE",BLUE POLKADOT CUP,0.8571428571428571,17.805194805194805
"BLUE POLKADOT CUP, GREEN POLKADOT BOWL",BLUE POLKADOT BOWL,0.8333333333333334,25.388888888888893
"GREEN POLKADOT BOWL, BLUE POLKADOT BOWL",BLUE POLKADOT CUP,0.8333333333333334,17.310606060606062
"PINK  POLKADOT CUP, BLUE POLKADOT BOWL",BLUE POLKADOT CUP,0.8571428571428571,17.805194805194805
"BLUE POLKADOT CUP, PINK POLKADOT BOWL",BLUE POLKADOT BOWL,0.7142857142857143,21.761904761904763
"PINK POLKADOT BOWL, BLUE POLKADOT BOWL",BLUE POLKADOT CUP,0.7142857142857143,14.837662337662337
"RED RETROSPOT BOWL, BLUE POLKADOT CUP",BLUE POLKADOT BOWL,0.8571428571428571,26.114285714285714
"RED RETROSPOT BOWL, BLUE POLKADOT BOWL",BLUE POLKADOT CUP,0.75,15.579545454545453
"RED RETROSPOT CUP, BLUE POLKADOT BOWL",BLUE POLKADOT CUP,0.7500000000000001,15.579545454545457
"BLUE POLKADOT CUP, BLUE POLKADOT BOWL",RED RETROSPOT CUP,0.9000000000000001,12.853125000000002
"BLUE POLKADOT CUP, BLUE POLKADOT BOWL",RED RETROSPOT PLATE,0.8,17.40952380952381
"BLUE POLKADOT CUP, RED RETROSPOT PLATE",BLUE POLKADOT BOWL,0.7272727272727272,22.157575757575756
"BLUE POLKADOT BOWL, RED RETROSPOT PLATE",BLUE POLKADOT CUP,0.8888888888888888,18.464646464646464
"BLUE POLKADOT CUP, ROUND SNACK BOXES SET OF 4 FRUITS",BLUE POLKADOT BOWL,0.8571428571428571,26.114285714285714
"ROUND SNACK BOXES SET OF 4 FRUITS, BLUE POLKADOT BOWL",BLUE POLKADOT CUP,0.75,15.579545454545453
"RED RETROSPOT BOWL, BLUE POLKADOT PLATE",BLUE POLKADOT BOWL,1.0,30.46666666666667
"BLUE POLKADOT BOWL, BLUE POLKADOT PLATE",RED RETROSPOT BOWL,0.7142857142857143,19.201680672268907
"RED RETROSPOT CUP, BLUE POLKADOT PLATE",BLUE POLKADOT BOWL,0.75,22.85
"BLUE POLKADOT BOWL, BLUE POLKADOT PLATE",RED RETROSPOT CUP,0.8571428571428571,12.241071428571429
"BLUE POLKADOT BOWL, BLUE POLKADOT PLATE",RED RETROSPOT PLATE,0.8571428571428571,18.653061224489793
"RED RETROSPOT PLATE, BLUE POLKADOT PLATE",BLUE POLKADOT BOWL,0.75,22.85
"ROUND SNACK BOXES SET OF 4 FRUITS, BLUE POLKADOT PLATE",BLUE POLKADOT BOWL,0.8333333333333334,25.388888888888893
"BLUE POLKADOT BOWL, BLUE POLKADOT PLATE",ROUND SNACK BOXES SET OF 4 FRUITS,0.7142857142857143,4.533730158730158
"RED RETROSPOT CUP, GREEN POLKADOT BOWL",BLUE POLKADOT BOWL,0.8571428571428571,26.114285714285714
"GREEN POLKADOT BOWL, BLUE POLKADOT BOWL",RED RETROSPOT CUP,1.0,14.28125
"PINK  POLKADOT CUP, BLUE POLKADOT BOWL",PINK POLKADOT BOWL,0.7142857142857143,32.642857142857146
"PINK POLKADOT BOWL, BLUE POLKADOT BOWL",PINK  POLKADOT CUP,0.7142857142857143,18.134920634920633
"PINK  POLKADOT CUP, BLUE POLKADOT BOWL",RED RETROSPOT CUP,0.8571428571428571,12.241071428571429
"PINK  POLKADOT CUP, BLUE POLKADOT BOWL",RED RETROSPOT PLATE,0.8571428571428571,18.653061224489793
"PINK POLKADOT BOWL, BLUE POLKADOT BOWL",RED RETROSPOT CUP,0.8571428571428571,12.241071428571429
"RED RETROSPOT BOWL, BLUE POLKADOT BOWL",RED RETROSPOT CUP,1.0,14.28125
"RED RETROSPOT BOWL, RED RETROSPOT PLATE",BLUE POLKADOT BOWL,0.8333333333333334,25.388888888888893
"RED RETROSPOT BOWL, ROUND SNACK BOXES SET OF 4 FRUITS",BLUE POLKADOT BOWL,1.0,30.46666666666667
"BLUE POLKADOT BOWL, RED RETROSPOT PLATE",RED RETROSPOT CUP,0.7777777777777777,11.107638888888888
"ROUND SNACK BOXES SET OF 4 FRUITS, BLUE POLKADOT BOWL",RED RETROSPOT CUP,0.875,12.49609375
"BLUE POLKADOT BOWL, ROUND SNACK BOXES SET OF4 WOODLAND",RED RETROSPOT CUP,0.75,10.7109375
"ROUND SNACK BOXES SET OF 4 FRUITS, BLUE POLKADOT BOWL",ROUND SNACK BOXES SET OF4 WOODLAND,0.75,3.060267857142857
"ROUND SNACK BOXES SET OF4 WOODLAND, BLUE POLKADOT BOWL",ROUND SNACK BOXES SET OF 4 FRUITS,0.75,4.760416666666666
"BLUE POLKADOT CUP, GREEN POLKADOT BOWL",BLUE POLKADOT PLATE,0.8333333333333334,29.294871794871796
"GREEN POLKADOT BOWL, BLUE POLKADOT PLATE",BLUE POLKADOT CUP,1.0,20.772727272727273
"PINK  POLKADOT CUP, BLUE POLKADOT PLATE",BLUE POLKADOT CUP,0.8571428571428571,17.805194805194805
"RED RETROSPOT BOWL, BLUE POLKADOT CUP",BLUE POLKADOT PLATE,0.7142857142857143,25.10989010989011
"RED RETROSPOT BOWL, BLUE POLKADOT PLATE",BLUE POLKADOT CUP,1.0,20.772727272727273
"RED RETROSPOT CUP, BLUE POLKADOT PLATE",BLUE POLKADOT CUP,0.875,18.176136363636363
"BLUE POLKADOT CUP, BLUE POLKADOT PLATE",RED RETROSPOT CUP,0.7,9.996875
"RED RETROSPOT PLATE, BLUE POLKADOT PLATE",BLUE POLKADOT CUP,0.75,15.579545454545453
"BLUE POLKADOT CUP, ROUND SNACK BOXES SET OF 4 FRUITS",BLUE POLKADOT PLATE,0.7142857142857143,25.10989010989011
"ROUND SNACK BOXES SET OF 4 FRUITS, BLUE POLKADOT PLATE",BLUE POLKADOT CUP,0.8333333333333334,17.310606060606062
"ROUND SNACK BOXES SET OF4 WOODLAND, BLUE POLKADOT PLATE",BLUE POLKADOT CUP,0.8333333333333334,17.310606060606062
"RED RETROSPOT CUP, GREEN POLKADOT BOWL",BLUE POLKADOT CUP,0.7142857142857143,14.837662337662337
"BLUE POLKADOT CUP, GREEN POLKADOT BOWL",RED RETROSPOT CUP,0.8333333333333334,11.901041666666668
"RED RETROSPOT CUP, GREEN VINTAGE SPOT BEAKER",BLUE POLKADOT CUP,0.8333333333333334,17.310606060606062
"BLUE POLKADOT CUP, GREEN VINTAGE SPOT BEAKER",RED RETROSPOT CUP,1.0,14.28125
"BLUE POLKADOT CUP, GUMBALL COAT RACK",RED RETROSPOT CUP,1.0,14.28125
"PINK  POLKADOT CUP, PINK  POLKADOT PLATE",BLUE POLKADOT CUP,0.8888888888888888,18.464646464646464
"BLUE POLKADOT CUP, PINK  POLKADOT PLATE",PINK  POLKADOT CUP,1.0,25.38888888888889
"PINK  POLKADOT CUP, PINK POLKADOT BOWL",BLUE POLKADOT CUP,0.75,15.579545454545453
"BLUE POLKADOT CUP, PINK POLKADOT BOWL",PINK  POLKADOT CUP,0.8571428571428571,21.76190476190476
"PINK  POLKADOT CUP, PLASTERS IN TIN WOODLAND ANIMALS",BLUE POLKADOT CUP,0.7142857142857143,14.837662337662337
"PLASTERS IN TIN WOODLAND ANIMALS, BLUE POLKADOT CUP",PINK  POLKADOT CUP,0.8333333333333334,21.15740740740741
"PINK  POLKADOT CUP, BLUE POLKADOT CUP",RED RETROSPOT CUP,0.7500000000000001,10.710937500000002
"PINK  POLKADOT CUP, RED RETROSPOT PLATE",BLUE POLKADOT CUP,0.8888888888888888,18.464646464646464
"BLUE POLKADOT CUP, RED RETROSPOT PLATE",PINK  POLKADOT CUP,0.7272727272727272,18.46464646464646
"BLUE POLKADOT CUP, PINK POLKADOT BOWL",PINK  POLKADOT PLATE,0.7142857142857143,27.202380952380953
"PINK POLKADOT BOWL, PINK  POLKADOT PLATE",BLUE POLKADOT CUP,0.8333333333333334,17.310606060606062
"RED RETROSPOT CUP, PINK  POLKADOT PLATE",BLUE POLKADOT CUP,0.8571428571428571,17.805194805194805
"BLUE POLKADOT CUP, PINK  POLKADOT PLATE",RED RETROSPOT CUP,0.75,10.7109375
"BLUE POLKADOT CUP, PINK  POLKADOT PLATE",RED RETROSPOT PLATE,0.75,16.321428571428573
"BLUE POLKADOT CUP, PINK POLKADOT BOWL",RED RETROSPOT CUP,0.8571428571428571,12.241071428571429
"BLUE POLKADOT CUP, PINK POLKADOT BOWL",RED RETROSPOT PLATE,0.7142857142857143,15.54421768707483
"PINK POLKADOT BOWL, RED RETROSPOT PLATE",BLUE POLKADOT CUP,1.0,20.772727272727273
"PLASTERS IN TIN WOODLAND ANIMALS, BLUE POLKADOT CUP",ROUND SNACK BOXES SET OF4 WOODLAND,0.8333333333333334,3.4002976190476195
"RED RETROSPOT BOWL, BLUE POLKADOT CUP",RED RETROSPOT CUP,1.0,14.28125
"RED RETROSPOT BOWL, BLUE POLKADOT CUP",RED RETROSPOT PLATE,0.8571428571428571,18.653061224489793
"RED RETROSPOT BOWL, RED RETROSPOT PLATE",BLUE POLKADOT CUP,1.0,20.772727272727273
"RED RETROSPOT CUP, RED RETROSPOT PLATE",BLUE POLKADOT CUP,0.7142857142857143,14.837662337662337
"BLUE POLKADOT CUP, RED RETROSPOT PLATE",RED RETROSPOT CUP,0.9090909090909091,12.982954545454545
"BLUE POLKADOT CUP, ROUND SNACK BOXES SET OF 4 FRUITS",RED RETROSPOT CUP,1.0,14.28125
"BLUE POLKADOT CUP, ROUND SNACK BOXES SET OF4 WOODLAND",RED RETROSPOT CUP,0.8,11.425
"BLUE POLKADOT CUP, SPACEBOY LUNCH BOX",RED RETROSPOT CUP,1.0,14.28125
"RED RETROSPOT CUP, SPOTTY BUNTING",BLUE POLKADOT CUP,0.8333333333333334,17.310606060606062
"SPOTTY BUNTING, BLUE POLKADOT CUP",RED RETROSPOT CUP,1.0,14.28125
"BLUE POLKADOT CUP, WOODLAND CHARLOTTE BAG",RED RETROSPOT CUP,0.7142857142857143,10.200892857142858
"RED TOADSTOOL LED NIGHT LIGHT, BLUE POLKADOT CUP",WOODLAND CHARLOTTE BAG,1.0,7.879310344827586
"BLUE POLKADOT CUP, WOODLAND CHARLOTTE BAG",RED TOADSTOOL LED NIGHT LIGHT,0.8571428571428571,8.902597402597403
"BLUE POLKADOT CUP, ROUND SNACK BOXES SET OF 4 FRUITS",ROUND SNACK BOXES SET OF4 WOODLAND,0.7142857142857143,2.914540816326531
"BLUE POLKADOT CUP, SPACEBOY LUNCH BOX",ROUND SNACK BOXES SET OF4 WOODLAND,1.0,4.080357142857143
"BLUE POLKADOT CUP, WOODLAND CHARLOTTE BAG",ROUND SNACK BOXES SET OF4 WOODLAND,0.7142857142857143,2.914540816326531
"RED RETROSPOT CUP, BLUE POLKADOT PLATE",PINK  POLKADOT CUP,0.75,19.041666666666664
"PINK  POLKADOT CUP, BLUE POLKADOT PLATE",RED RETROSPOT CUP,0.8571428571428571,12.241071428571429
"PINK  POLKADOT CUP, BLUE POLKADOT PLATE",RED RETROSPOT PLATE,0.8571428571428571,18.653061224489793
"RED RETROSPOT PLATE, BLUE POLKADOT PLATE",PINK  POLKADOT CUP,0.75,19.041666666666664
"RED RETROSPOT BOWL, BLUE POLKADOT PLATE",RED RETROSPOT CUP,1.0,14.28125
"RED RETROSPOT CUP, BLUE POLKADOT PLATE",RED RETROSPOT PLATE,0.875,19.041666666666668
"RED RETROSPOT PLATE, BLUE POLKADOT PLATE",RED RETROSPOT CUP,0.875,12.49609375
"ROUND SNACK BOXES SET OF 4 FRUITS, BLUE POLKADOT PLATE",RED RETROSPOT CUP,0.8333333333333334,11.901041666666668
"ROUND SNACK BOXES SET OF4 WOODLAND, BLUE POLKADOT PLATE",RED RETROSPOT CUP,0.8333333333333334,11.901041666666668
"ROUND SNACK BOXES SET OF 4 FRUITS, BLUE POLKADOT PLATE",ROUND SNACK BOXES SET OF4 WOODLAND,0.8333333333333334,3.4002976190476195
"ROUND SNACK BOXES SET OF4 WOODLAND, BLUE POLKADOT PLATE",ROUND SNACK BOXES SET OF 4 FRUITS,0.8333333333333334,5.289351851851852
"BLUE POLKADOT WRAP, RED RETROSPOT WRAP",PINK POLKADOT WRAP,0.7142857142857143,54.404761904761905
"BLUE POLKADOT WRAP, PINK POLKADOT WRAP",RED RETROSPOT WRAP,1.0,41.54545454545455
"RED RETROSPOT WRAP, PINK POLKADOT WRAP",BLUE POLKADOT WRAP,1.0,65.28571428571429
BLUE POLKADOT WRAP,"RED RETROSPOT WRAP, PINK POLKADOT WRAP",0.7142857142857143,65.28571428571429
PINK POLKADOT WRAP,"BLUE POLKADOT WRAP, RED RETROSPOT WRAP",0.8333333333333334,54.40476190476191
"RED SPOT CERAMIC DRAWER KNOB, BLUE STRIPE CERAMIC DRAWER KNOB",BLUE SPOT CERAMIC DRAWER KNOB,0.8571428571428571,30.131868131868128
"BLUE SPOT CERAMIC DRAWER KNOB, BLUE STRIPE CERAMIC DRAWER KNOB",RED SPOT CERAMIC DRAWER KNOB,0.75,24.482142857142858
"BLUE SPOT CERAMIC DRAWER KNOB, BLUE STRIPE CERAMIC DRAWER KNOB",RED STRIPE CERAMIC DRAWER KNOB,0.75,16.321428571428573
"BLUE SPOT CERAMIC DRAWER KNOB, BLUE STRIPE CERAMIC DRAWER KNOB",WHITE SPOT BLUE CERAMIC DRAWER KNOB,0.75,21.421875
"WHITE SPOT BLUE CERAMIC DRAWER KNOB, BLUE STRIPE CERAMIC DRAWER KNOB",BLUE SPOT CERAMIC DRAWER KNOB,0.75,26.365384615384613
